budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 99, 'name': 'Documentary'}]",https://www.netflix.com/title/81743939,1218207,"[{'id': 33490, 'name': 'filmmaking'}, {'id': 50244, 'name': 'making of'}]",en,The Making of Chicken Run: Dawn of the Nugget,"Lights, camera... chickens! Go behind the scenes with the Aardman team and director Sam Fell during the making of this finely crafted stop-motion sequel.",1.5364,"[{'id': 297, 'logo_path': '/58TnhYZqbMYgkHM6lg7dJoYJ4RH.png', 'name': 'Aardman', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-12-15,0,20,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Making of Chicken Run: Dawn of the Nugget,6.1,13
0,"[{'id': 99, 'name': 'Documentary'}]",,1181204,[],en,The Evils Surrounding Elvis,"Elvis Presley was one of the most talented and prolific musicians of all time. But all the good fortune that may come with that, also brings evil. Elvis was loving and caring to the people around him, which lead to loyalty...but other times manipulation.",1.3639,[],[],2023-09-01,0,80,[],Released,,The Evils Surrounding Elvis,7.0,1
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,588524,"[{'id': 275711, 'name': 'kinderkrimi'}, {'id': 297442, 'name': 'animation'}, {'id': 344787, 'name': 'abenteuer'}, {'id': 344788, 'name': 'kinderfilm'}]",fr,Nina et le secret du hérisson,"The world of 10-year old Nina has been in turmoil since her father lost his job. Despite weeks of strike, his factory closed down. The manager had tampered with the accounts and precipitated its collapse. But rumour has it that a nest-egg remains hidden somewhere in the factory. Nina and her friend Mehdi spring into action to help Nina’s dad out. This tale of our times, which is also a coming-of-age story, stages the interaction between the concerns of children and those of adults.",1.7073,"[{'id': 115962, 'logo_path': '/l0XMrl5uKQyUYQiRJAFMMhL5FtH.png', 'name': 'Parmi les lucioles films', 'origin_country': 'FR'}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}, {'id': 99153, 'logo_path': '/mD2FmCaw4KlEysj9gAAYfX74Cg.png', 'name': 'Cocottesminute Productions', 'origin_country': 'FR'}, {'id': 6841, 'logo_path': '/ngONVL5GxzGoKMpqfIioTs2w2sV.png', 'name': 'KMBO', 'origin_country': 'FR'}, {'id': 111071, 'logo_path': '/lzFLHCniDDOFDV8OrkErZyFZI1b.png', 'name': 'Doghouse Films', 'origin_country': 'LU'}, {'id': 11776, 'logo_path': '/33JMuTtwY5UhPwkmCEyH1YaCD23.png', 'name': 'Film Fund Luxembourg', 'origin_country': 'LU'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",2023-10-11,0,82,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Nina and the Hedgehog's Secret,7.2,17
0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1031418,[],en,Treasures of the Heart,"Scuba diver Brielle Wilson has always believed the ocean floor is full of treasures just waiting to be found. Over the years she has found rings, coins, lost jewelry and more. Instead of profiting from them, she loves reuniting people with their lost valuables. When she finds a class ring and returns it to Marcus, a handsome US Navy serviceman, Brielle soon discovers what has been missing in her life -- treasures of the heart.",1.4118,"[{'id': 9074, 'logo_path': None, 'name': 'Mainstay Productions', 'origin_country': 'US'}, {'id': 49924, 'logo_path': '/cRZINPqnTGgCpbXdoWrgaR5aqXo.png', 'name': 'Silver Peak Productions', 'origin_country': 'US'}, {'id': 6343, 'logo_path': '/8poirmC5GDAKaVO7JzZOb4WlNxJ.png', 'name': 'Candlelight Media Group', 'origin_country': 'US'}, {'id': 145549, 'logo_path': '/4wMX7xT85Wr0VqrMqAkRQkxfpKg.png', 'name': 'SunWorld Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-09,0,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Love in Tahiti,6.3,6
0,"[{'id': 53, 'name': 'Thriller'}]",,1202958,"[{'id': 4585, 'name': 'plastic surgery'}, {'id': 6593, 'name': 'stripper'}]",en,Clinic,A single mother decides to get a Brazilian Butt Lift against professional opinion.,1.3578,"[{'id': 99166, 'logo_path': None, 'name': 'Eyeam Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-09-15,0,0,[],Released,,Clinic,2.5,2
0,"[{'id': 35, 'name': 'Comedy'}]",,1118772,[],it,La guerra dei nonni,Jerry and Tom are two grandparents who compete for the sympathy of their grandchildren.,1.2657,"[{'id': 194105, 'logo_path': '/lpvY9NTFDTdm0AqvfUDREkmWmcM.png', 'name': 'GreenBoo', 'origin_country': 'IT'}, {'id': 6246, 'logo_path': '/7X6pfxldTiOD7MLo2EQqUQlmOUw.png', 'name': 'Medusa Film', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2023-11-30,0,0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The War of the Nonni,5.6,35
0,"[{'id': 18, 'name': 'Drama'}]",,1150573,[],tl,Pamilya ng Dalawa (Isang Ina at Anak na Kwento),"The story of Maricar whose world revolves around her son, Mateo, who she raised singlehandedly. When Mateo is moving to Singapore to pursue his career ambition and his girlfriend, he devised a plan to find a good man who can look after her mother while he is gone. At first, this made Maricar furious but eventually she saw the pure intention of her son.",1.3686,"[{'id': 96431, 'logo_path': '/tETkRfGGwK9eQSNYiLVQpoZ7Yza.png', 'name': 'Cineko Productions', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2023-12-25,4322,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Family of Two (A Mother and Son's Story),0.0,0
0,"[{'id': 99, 'name': 'Documentary'}]",,1201842,"[{'id': 173374, 'name': 'gaming'}, {'id': 278486, 'name': 'mediometraje'}, {'id': 294546, 'name': 'video games'}, {'id': 301361, 'name': 'playstation'}, {'id': 334371, 'name': 'documental sobre videojuegos'}]",en,The Story of PlayStation,"Discover how Sony entered the video game market and created a console that took the world by storm, forever transforming the gaming landscape.",1.3664,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-11-23,0,47,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Story of PlayStation,4.3,3
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,1063966,[],fr,Jules au pays d’Asha,"On a cold winter's day in 1940, Jules and his family move to live with his uncle, mayor of a settler's village in northern Quebec. He is banned from school because of his rare skin disease. From that moment on, his greatest wish is to be cured. When his dog Spark runs away into the wild forest, Jules has no choice but to look for him. On his way, he meets Asha, a mysterious young indigenous girl. Together, they venture to the other side of the forest, where nature reveals itself full of life and secrets.",1.2013,"[{'id': 202404, 'logo_path': None, 'name': 'Bêtes Lumineuses', 'origin_country': ''}, {'id': 104613, 'logo_path': '/oQFsGgUZK1C5Lk5FXtQevYKHqSu.png', 'name': 'Terre Innue', 'origin_country': 'CA'}, {'id': 20181, 'logo_path': None, 'name': 'Coop Vidéo de Montréal', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-07-07,0,89,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Adventures in the Land of Asha,6.7,7
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,898228,"[{'id': 18034, 'name': 'desert'}, {'id': 159315, 'name': 'mental health'}, {'id': 176561, 'name': 'spiritualism'}, {'id': 191331, 'name': 'body snatchers'}]",en,Reflect,"Summer, unhappy with her boyfriend, receives a mysterious email inviting her out to a spiritual obstacle course. Summer gathers her four friends, each battling a dilemma of their own, to drive to the Sedona Desert, where they are promised this “vortex” will improve their lives. They embark on these courses with the help of their uncanny guide Hermes, who leads them into a series of unusual practices. Little do they know they are being monitored by mysterious hooded entities, eager to take over their bodies.",1.2668,"[{'id': 164447, 'logo_path': None, 'name': 'Crazy Carrot Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-02-24,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Reflect,0.0,0
0,"[{'id': 35, 'name': 'Comedy'}]",,1122493,[],es,¡Hasta la madre del Día de las Madres!,"Lidia and Manuel are a newlywed couple whose families have only met once. Now, they get together again to celebrate Mother’s Day. But there is a secret in the family that as soon as it explodes, will change it all. Esmeralda and Rosa must lean on each other to get through the day that seems to have something against them.",1.0621,"[{'id': 20580, 'logo_path': '/oRR9EXVoKP9szDkVKlze5HVJS7g.png', 'name': 'Amazon Studios', 'origin_country': 'US'}, {'id': 16298, 'logo_path': '/nppGHtKu7zd05oDAjwKU13mPaZW.png', 'name': 'Corazón Films', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2023-05-05,0,90,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Mother’s Day is Cancelled,7.2,32
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",https://www.shadydawnpictures.com/ember-in-the-woods,1177036,"[{'id': 13209, 'name': 'cabin in the woods'}, {'id': 15378, 'name': 'backwoods'}, {'id': 18035, 'name': 'family'}]",en,Ember in the Woods,Connie's plans to take her niece Shayna for a cabin getaway in the deep woods are spoiled when her dark past rears its ugly head. She travels there alone and encounters a troubled young woman who has been stranded in the wilderness.,1.3659,"[{'id': 60554, 'logo_path': None, 'name': 'Shady Dawn Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-09-09,0,112,[],Released,,Ember in the Woods,0.0,0
0,"[{'id': 99, 'name': 'Documentary'}]",https://www.hbo.com/movies/being-mary-tyler-moore,1072873,[],en,Being Mary Tyler Moore,"With unprecedented access to the Mary Tyler Moore Estate, friends, family, and colleagues, Being Mary Tyler Moore constructs an intimate mosaic of Mary's sixty-year career in show business.",0.7474,"[{'id': 14914, 'logo_path': '/1RZBWz53SpHUTLpRcM8BGv2plIP.png', 'name': 'HBO Documentary Films', 'origin_country': 'US'}, {'id': 181874, 'logo_path': '/crrgXvLhDO9c57HYrbO4H58Vxmb.png', 'name': 'Fifth Season', 'origin_country': 'US'}, {'id': 101758, 'logo_path': '/xq0K8gTrOqeJ9RV365b43LWmaYS.png', 'name': 'Hillman Grad Productions', 'origin_country': 'US'}, {'id': 190259, 'logo_path': None, 'name': 'Good Trouble Studios', 'origin_country': ''}, {'id': 53583, 'logo_path': None, 'name': 'Martin Chase Productions', 'origin_country': 'US'}, {'id': 197763, 'logo_path': None, 'name': 'The Mission Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-13,0,119,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The woman behind the smile.,Being Mary Tyler Moore,6.8,18
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,997391,[],ml,ആര്‍ഡിഎക്സ്: റോബര്‍ട്ട് ഡോണി സേവ്യര്‍,"Once-menacing, anger fueled, trained martial arts fighters Robert, Dony and Xavier settle down to peaceful lives, after a significant event prompts them. Fate orchestrates their reunion and return from exile to their fighting ways, when their history linger ominously and one of them faces a violent attack.",1.4043,"[{'id': 32731, 'logo_path': '/sXyxmudHMS51IqoSEadeydPqlK0.png', 'name': 'Weekend Blockbusters', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2023-08-25,0,150,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,Let the Fight Begin,RDX: Robert Dony Xavier,6.745,55
0,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,759584,"[{'id': 393, 'name': 'civil war'}, {'id': 8577, 'name': 'gold mine'}, {'id': 9503, 'name': 'outlaw'}, {'id': 9454, 'name': 'frontier'}, {'id': 33600, 'name': 'stagecoach'}, {'id': 193216, 'name': 'buffalo soldier'}]",en,Surrounded,"After her stagecoach is ambushed, a woman is  tasked with holding a dangerous outlaw captive and must survive the day when the bandit’s gang tries to free him.",1.5142,"[{'id': 187755, 'logo_path': None, 'name': 'Blackhand Pictures', 'origin_country': 'US'}, {'id': 551, 'logo_path': '/jSlzEZZ4Z1g7B2UExjZEIKsUvD9.png', 'name': 'Mandalay Pictures', 'origin_country': 'US'}, {'id': 13240, 'logo_path': '/aTc07YaNHo8WNgkQSnvLmG6w4nW.png', 'name': 'Bron Studios', 'origin_country': 'CA'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 199825, 'logo_path': None, 'name': '3.16 Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-04-02,0,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Never surrender.,Surrounded,6.1,64
0,"[{'id': 27, 'name': 'Horror'}]",,1090981,[],id,Mantra Surugana,"Arriving in her new dormitory, Tantri soon discovers the presence of an ancient demon connected to the mysterious disappearance of fellow students.",1.4472,"[{'id': 186626, 'logo_path': None, 'name': 'Peregrine Studios', 'origin_country': 'ID'}, {'id': 199559, 'logo_path': '/fN9pFqqh9y4EjnrfHrLG7E59pN.png', 'name': 'Adhya Pictures', 'origin_country': 'ID'}, {'id': 202924, 'logo_path': None, 'name': 'ZK Digimax', 'origin_country': ''}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",2023-07-27,0,98,"[{'english_name': 'Indonesian', 'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,"Once you see it, never again dare to be alone.",Mantra Surugana,3.5,2
0,[],,1184154,[],en,A Hustler's Son,"After a young man’s girlfriend is abducted by a jealous ex-boyfriend, he calls on his mentor, a NY drug boss, for help. This move brings dangerous secrets to light, including the fact that his mother is a notorious DC king pen.",1.3068,[],[],2023-09-07,0,0,[],Released,,A Hustler's Son,1.0,2
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",https://maxamusfilms.com/,986677,[],en,Grinders,"Two brothers, One a Butcher and one a Lawn service provider. Lawn service with an edge. A small town in Georgia has several of its townspeople disappear.",1.2733,[],[],2023-02-15,0,85,[],Released,Lawn-care with an edge,Grinders,0.8,2
0,"[{'id': 99, 'name': 'Documentary'}]",https://nanouk.tv/FAUNA,1108333,[],es,Fauna,"In a forest on the outskirts of Barcelona (Spain), a sick old shepherd and his flock of sheep live near a high-tech laboratory dedicated to health research and animal experimentation.",0.537,"[{'id': 20702, 'logo_path': None, 'name': 'Nanouk Films', 'origin_country': 'ES'}, {'id': 5085, 'logo_path': '/mPuVc7m1Ki7OQQvAYwYfIlEI3vu.png', 'name': 'TV3', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-04-22,0,75,"[{'english_name': 'Catalan', 'iso_639_1': 'ca', 'name': 'Català'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Fauna,7.0,1
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,1244836,"[{'id': 33721, 'name': 'body-swap'}, {'id': 288697, 'name': 'bickering couple'}]",en,Trading Places,"A once-loving pair is slowly growing apart, but -- after magically swapping bodies -- they begin to learn some new things about each other.",1.4437,[],"[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2023-07-14,0,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tsonga', 'iso_639_1': 'ts', 'name': ''}, {'english_name': 'Xhosa', 'iso_639_1': 'xh', 'name': ''}, {'english_name': 'Zulu', 'iso_639_1': 'zu', 'name': 'isiZulu'}]",Released,It's not easy being me!,Trading Places,0.0,0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,1142206,[],en,Everything Is Both,It follows Dysha as she runs for her life and depends on a mysterious stranger to escape danger and pull off the biggest score of her life.,1.3648,[],[],2023-06-02,0,81,[],Released,Let the chase begin...,Everything Is Both,3.0,3
0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.warnerbros.com/movies/venture-bros-radiant-blood-baboon-heart,828898,"[{'id': 10123, 'name': 'dark comedy'}, {'id': 18035, 'name': 'family'}, {'id': 161919, 'name': 'adult animation'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 194404, 'name': 'supervillain'}]",en,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,"A nationwide manhunt for Hank Venture leads to untold dangers and unexpected revelations, while The Monarch is literally out for Dr Venture's blood. An imposing evil from the past reemerges to wreak havoc on the Ventures, The Guild, and even the Monarch marriage—it will take friends and foes alike to restore the Ventures' world to order… or end it once and for all.",1.4608,"[{'id': 6760, 'logo_path': '/h3syDHowNmk61FzlW2GPY0vJCFh.png', 'name': 'Williams Street', 'origin_country': 'US'}, {'id': 45264, 'logo_path': None, 'name': 'Astro Base GO!', 'origin_country': ''}, {'id': 4152, 'logo_path': '/8G3bKbfSreYlfPnEPFPuJn8tOOX.png', 'name': 'Titmouse', 'origin_country': 'US'}, {'id': 6759, 'logo_path': '/i8gXIVGO3yXogOIsyioSVwRKGuz.png', 'name': 'Adult Swim', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-21,0,84,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,7.253,77
0,"[{'id': 53, 'name': 'Thriller'}]",,996347,[],en,The Good Mother,"A journalist and her son's pregnant girlfriend attempt to track down those responsible for the murder of her estranged son. Together, they confront a world of drugs and corruption in the underbelly of their small city in upstate New York, where they uncover an even darker secret.",1.2933,"[{'id': 24917, 'logo_path': None, 'name': 'SSS Entertainments', 'origin_country': 'IN'}, {'id': 51202, 'logo_path': None, 'name': 'Syndicate, The', 'origin_country': ''}, {'id': 57906, 'logo_path': None, 'name': 'Portman Artemis Productions', 'origin_country': 'GB'}, {'id': 34455, 'logo_path': '/wTz9ZMSoxFBDnqrRZRwBLWpsQQO.png', 'name': 'Votiv Films', 'origin_country': 'US'}, {'id': 26834, 'logo_path': None, 'name': 'Priority Pictures', 'origin_country': ''}, {'id': 88606, 'logo_path': '/9NKtkn1QfC6cqXB107nGox1rgqt.png', 'name': 'Vertical', 'origin_country': 'US'}, {'id': 206484, 'logo_path': None, 'name': 'First Love Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-08-31,522875,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Good Mother,4.922,58
0,"[{'id': 99, 'name': 'Documentary'}]",,1386857,[],en,Nostradamus: Oracle of Doom,"As we journey through the corridors of history, we unravel the enigmas woven by a man who could glimpse the tapestry of fate. Can we unlock the key to our future? Or will we be forever bound by the unpredictable twists of destiny?",1.3613,[],[],2023-12-12,0,42,[],Released,,Nostradamus: Oracle of Doom,0.0,0
0,"[{'id': 10749, 'name': 'Romance'}]",,1239122,"[{'id': 155477, 'name': 'softcore'}]",ko,흥건히 젖은 여직원과 직장 상사,"Miss Kim wakes up after sleeping late. She quickly gets dressed and goes to work. Arriving at her office, she is, as expected, scolded by her manager. However, her section chief accidentally looks at her skirt and notices that she is wearing no panties, so he starts flirting with her.",1.4387,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2023-04-27,0,71,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,A Wet Female Employee and Her Boss,9.0,1
0,"[{'id': 18, 'name': 'Drama'}]",https://www.damianhussey.com/girls-night-out,1234116,"[{'id': 286407, 'name': 'party'}]",en,Girls' Night Out,"A night of partying takes a dark turn for best friends Brie and Abby, when they run into friends and enemies from their past.",1.4007,"[{'id': 218910, 'logo_path': None, 'name': 'Iron Forge Pictures', 'origin_country': ''}]",[],2023-12-14,0,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing good happens after 2am.,Girls' Night Out,2.0,1
0,"[{'id': 18, 'name': 'Drama'}]",,1145645,[],tl,Kamadora,"Ica works as a sales lady in a department store. With her charm and sex appeal, she gets the attention of her male boss. But unknown to everyone, a dark persona lies under her beautiful face.",1.597,"[{'id': 149142, 'logo_path': '/25oYoXHsfWYlddAzJSBReajN3BM.png', 'name': 'Vivamax', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2023-08-11,0,104,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Kamadora,2.7,3
45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,823598,[],cn,金手指,"In 1970s Hong Kong, the Independent Commission Against Corruption (ICAC) was formed to bring down the corruption syndicate led by British government officials. One of its top investigators is Senior Investigator Lau Kai-Yuen, who brought down countless corrupted officials. Just as he thought stability and prosperity are within reach, a new era of greed and riches takes him into a new battlefield of corruption.",1.4829,"[{'id': 122289, 'logo_path': '/4l16C8j9h4frZO5iPD71lpLqTH3.png', 'name': 'Emperor Motion Pictures', 'origin_country': 'HK'}, {'id': 135036, 'logo_path': None, 'name': 'Tianjin Maoyan Weying Media', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2023-12-30,6136329,126,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The Goldfinger,6.1,44
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.greatamericanfamily.com/movie/christmas-on-windmill-way/,1150521,"[{'id': 65, 'name': 'holiday'}, {'id': 207317, 'name': 'christmas'}]",en,Christmas on Windmill Way,"Mia Meijer gets ready for the Christmas Market Dutch Bake-Off and suspects that her grandmother, Ann, will walk away with the cherished Golden Rolling Pin thanks to her Kerststol, a traditional Dutch fruited Christmas bread. But Mia's world is rocked when she learns that Ann was having financial troubles and had to sell the land deed to the Windmill Way property in her family for generations. Making matters worse, the buyer is Mia's former boyfriend, property developer Brady Schaltz, who must let Mia and Ann know the Meijer family-owned heritage Dutch sawmill, renowned for the past 90 years for its fine millwork and beautiful wooden furniture, will be torn down to put up a luxurious resort.",1.4832,"[{'id': 64216, 'logo_path': '/Eg9VjIFt743LPYaK8Ag0fuhWGo.png', 'name': 'Brad Krevoy Television', 'origin_country': 'US'}, {'id': 2090, 'logo_path': '/jYlUttNqcN5u1pzMQrh5AEhZ27t.png', 'name': 'Motion Picture Corporation of America', 'origin_country': 'US'}, {'id': 20068, 'logo_path': '/6CEIvevd5R8yNG1nd7zuPd4Y9DT.png', 'name': 'Hideaway Pictures', 'origin_country': 'CA'}, {'id': 210435, 'logo_path': None, 'name': 'KM Windmill Love Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-02,0,84,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Christmas on Windmill Way,6.01,51
0,"[{'id': 27, 'name': 'Horror'}]",,933900,[],en,Misery Mountain,Follows a troubled law enforcement agent who discovers more than he ever imagined and his world gets turned upside down after traveling to West Virginia.,1.4501,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-10-13,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Misery knows no bounds.,Misery Mountain,0.0,0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,1072074,[],en,Disquiet,"After a near-fatal car accident, Sam wakes to discover he is trapped in an abandoned hospital by mysterious and sinister forces that have no intention of letting him leave…",1.561,"[{'id': 177095, 'logo_path': '/nfwWCvMNaK687bjyM7un8p7ilz0.png', 'name': 'SP Media Group', 'origin_country': 'US'}, {'id': 44311, 'logo_path': None, 'name': 'Steven Paul Production', 'origin_country': 'US'}, {'id': 3958, 'logo_path': '/xkdYNmOW6e4gjgp4NSLRt0W5UIj.png', 'name': 'Front Street Pictures', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-02-10,0,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Disquiet,5.3,122
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://www.maverickentertainment.cc/movies/rainey-storms/,1127789,[],en,Rainey Storms,"Powerful lawyer, Rainey Storms, inherits her family's law firm. When a senseless tragedy occurs, Rainey's faith in God is challenged, until she falls madly in love. Her dream man turns out be an imposter, and the stuff of nightmares.",0.5108,[],[],2023-05-16,0,115,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She's met the man of her nightmares.,Rainey Storms,0.0,0
3600000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,959395,"[{'id': 4178, 'name': 'courtesan'}, {'id': 4640, 'name': 'disabled child'}, {'id': 162735, 'name': 'disability'}, {'id': 170783, 'name': 'learning disability'}, {'id': 193547, 'name': 'teachers and students'}, {'id': 212915, 'name': ""women's rights""}, {'id': 234765, 'name': 'semi-biographical'}, {'id': 236677, 'name': 'out of wedlock child'}, {'id': 244644, 'name': 'handicapped'}, {'id': 259351, 'name': 'children learning'}, {'id': 265582, 'name': 'women empowerment'}, {'id': 301932, 'name': 'teaching children'}]",fr,La nouvelle femme,"Set in 1900, Lili d’Alengy, a Parisian cocotte at the height of her fame, flees Paris to hide her “idiot” daughter. There she meets Maria Montessori, who is pioneering a teaching method that may help the child.",1.5352,"[{'id': 39839, 'logo_path': '/iY4tGofwVqeUOR6zEdERR1fPTxw.png', 'name': 'Geko Films', 'origin_country': 'FR'}, {'id': 76129, 'logo_path': '/wadqq2xlU1fWkRT2BSOb2VDyDVZ.png', 'name': 'Tempesta', 'origin_country': 'IT'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2023-11-05,0,100,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Maria Montessori,7.076,79
